Item 1,Item 2,Item 3,Item 4,Item 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,soft cheese,pastry,long life bakery product,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,specialty cheese,baking powder,bottled water,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,domestic eggs,rolls/buns,margarine,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
pork,domestic eggs,roll products,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,grapes,other vegetables,bottled beer,red/blush wine,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
ham,UHT-milk,cream cheese,coffee,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,white bread,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,berries,onions,other vegetables,whole milk,curd,dessert,rolls/buns,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,cream cheese,frozen vegetables,roll products,sugar,soda,bottled beer,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,onions,other vegetables,frozen vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,root vegetables,whole milk,domestic eggs,canned fruit,carrot,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,beef,tropical fruit,berries,root vegetables,other vegetables,whole milk,yogurt,beverages,soft cheese,specialty cheese,frozen fish,rolls/buns,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen vegetables,semi-finished bread,vinegar,mango,salty snack,long life bakery product,potted plants,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avacado,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,other vegetables,whole milk,butter,whipped/sour cream,ice cream,margarine,sugar,baking powder,coffee,newspapers,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,whipped/sour cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,sliced cheese,rolls/buns,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,whipped cream,soft drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,condensed milk,frozen meals,margarine,jackfruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,salt,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,white bread,pastry,waffles,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,root vegetables,other vegetables,yogurt,whipped/sour cream,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,tidbits,domestic eggs,rolls/buns,meat spreads,soda,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,tropical fruit,whole milk,yogurt,spread cheese,rolls/buns,zwieback,long life bakery product,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,
Protein shakes,soft drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,tropical fruit,whole milk,butter milk,frozen vegetables,rolls/buns,brown bread,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,butter,butter milk,whipped/sour cream,ice cream,rolls/buns,bottled beer,long life bakery product,donuts,napkins,newspapers,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,root vegetables,other vegetables,rolls/buns,soda,fruit/vegetable juice,bottled beer,donuts,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,canned vegetables,coffee,soda,lettuce,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,brown bread,salty snack,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,herbs,other vegetables,butter,brown bread,pastry,margarine,candy,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,pip fruit,root vegetables,whole milk,butter milk,yogurt,whipped/sour cream,pasta,sugar,cereals,,,,,,,,,,,,,,,,,,,,,
UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,margarine,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,herbs,rice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,white wine,newspapers,bananas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,rolls/buns,margarine,instant coffee,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,whole milk,processed cheese,frozen vegetables,rolls/buns,rice,margarine,sugar,canned fruit,pickled vegetables,Protein shakes,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pickled vegetables,bottled water,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,whole milk,butter,curd,oil,canned vegetables,Protein shakes,newspapers,,,,,,,,,,,,,,,,,,,,,,
potato products,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,root vegetables,other vegetables,whole milk,rolls/buns,bottled water,detergent,dishes,,,,,,,,,,,,,,,,,,,,,,,,
sausage,UHT-milk,pastry,margarine,canned fish,avacado,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,herbs,other vegetables,whole milk,butter,domestic eggs,pasta,Instant food products,canned fruit,pickled vegetables,bottled water,misc. beverages,bottled beer,Protein shakes,,,,,,,,,,,,,,,,,
chicken,root vegetables,onions,other vegetables,whole milk,butter,yogurt,hard cheese,specialty cheese,rice,sugar,,,,,,,,,,,,,,,,,,,,,
turkey,tropical fruit,pip fruit,root vegetables,herbs,other vegetables,packaged fruit/vegetables,whole milk,butter milk,yogurt,specialty cheese,rolls/buns,oil,avacado,coffee,bottled water,fruit/vegetable juice,candy,lettuce,,,,,,,,,,,,,
dessert,avacado,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,domestic eggs,bottled water,misc. beverages,canned beer,liqueur,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,tropical fruit,pip fruit,berries,root vegetables,other vegetables,whole milk,dessert,sliced cheese,rolls/buns,flour,sugar,pickled vegetables,tea,soda,bottled beer,chocolate,napkins,newspapers,,,,,,,,,,,,
pork,beef,root vegetables,other vegetables,frozen vegetables,margarine,white wine,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,honey,pudding powder,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,baking powder,sweet spreads,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,curd,yogurt,rolls/buns,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,pork,other vegetables,whole milk,dessert,whipped/sour cream,semi-finished bread,pudding powder,fruit/vegetable juice,salty snack,long life bakery product,,,,,,,,,,,,,,,,,,,,
turkey,pork,citrus fruit,pip fruit,frozen meals,waffles,chocolate,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,beef,tropical fruit,pip fruit,root vegetables,onions,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,cream cheese,frozen meals,frozen potato products,domestic eggs,rolls/buns,roll products,salt,rice,margarine,jam,coffee,long life bakery product,waffles,Protein shakes,,,,,
chicken,pork,whole milk,coffee,soda,canned beer,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,frozen vegetables,domestic eggs,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,citrus fruit,berries,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,brown bread,pastry,flour,bottled water,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,rolls/buns,pastry,bottled water,red/blush wine,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ketchup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,pastry,margarine,coffee,donuts,Protein shakes,whipped cream,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,root vegetables,other vegetables,curd,butter milk,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,root vegetables,whipped/sour cream,frozen vegetables,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,yogurt,whipped/sour cream,domestic eggs,brown bread,specialty vegetables,coffee,specialty chocolate,potted plants,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,yogurt,UHT-milk,cream cheese,fruit/vegetable juice,Protein shakes,potted plants,,,,,,,,,,,,,,,,,,,,,,
frankfurter,turkey,citrus fruit,whole milk,curd,frozen potato products,rolls/buns,white bread,pastry,semi-finished bread,pickled vegetables,sweet spreads,bottled water,soda,fruit/vegetable juice,bottled beer,white wine,prosecco,chocolate,candy,,,,,,,,,,,,
sausage,beef,tropical fruit,other vegetables,butter,yogurt,UHT-milk,condensed milk,sliced cheese,salt,soups,sweet spreads,newspapers,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,sliced cheese,rolls/buns,avacado,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,UHT-milk,brown bread,Instant food products,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,ice cream,rolls/buns,syrup,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,dessert,butter milk,yogurt,soft cheese,sliced cheese,ice cream,white bread,coffee,soda,salty snack,long life bakery product,chewing gum,chocolate,napkins,newspapers,shopping bags,,,,,,,,,,,,,
curd,yogurt,domestic eggs,white bread,instant coffee,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,curd,cream,domestic eggs,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,bottled water,canned beer,Protein shakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,UHT-milk,hard cheese,rolls/buns,sweet spreads,salty snack,popcorn,waffles,cake bar,specialty bar,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,root vegetables,other vegetables,whole milk,butter milk,organic products,soda,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,soft cheese,soft drinks,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
vinegar,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,root vegetables,other vegetables,rolls/buns,tea,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,curd,semi-finished bread,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,chicken,ice cream,domestic eggs,pastry,pasta,sugar,coffee,newspapers,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pastry,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,cream cheese,brown bread,soups,sauces,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whipped/sour cream,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,other vegetables,whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft cheese,rolls/buns,brown bread,syrup,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,grapes,root vegetables,other vegetables,softener,Coconut water,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,avacado,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,rolls/buns,candles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,cream cheese,sweet spreads,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,condensed milk,pastry,fruit/vegetable juice,salty snack,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,dessert,domestic eggs,rolls/buns,white bread,bottled water,soda,chocolate,detergent,shopping bags,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,frozen dessert,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,whole milk,oil,mustard,specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,root vegetables,other vegetables,whole milk,whipped/sour cream,pasta,soda,,,,,,,,,,,,,,,,,,,,,,,,
herbs,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,other vegetables,UHT-milk,white bread,pastry,pasta,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,domestic eggs,rolls/buns,brown bread,soda,fruit/vegetable juice,red/blush wine,snack products,dishes,Lemonade,shopping bags,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,rolls/buns,sugar,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned vegetables,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,sugar,whipped cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,frozen meals,cereals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,cream cheese,rolls/buns,white bread,margarine,salty snack,waffles,specialty bar,strawberries,newspapers,,,,,,,,,,,,,,,,,,,,,
fish,tropical fruit,pip fruit,berries,whole milk,curd,yogurt,whipped/sour cream,condensed milk,instant coffee,long life bakery product,cake bar,napkins,,,,,,,,,,,,,,,,,,,
pip fruit,beverages,frozen vegetables,frozen meals,bottled water,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,root vegetables,onions,other vegetables,whole milk,yogurt,rolls/buns,brown bread,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,curd,yogurt,ice cream,oil,canned fish,soda,fruit/vegetable juice,seasonal products,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,other vegetables,whole milk,curd,butter milk,whipped/sour cream,rolls/buns,liquor (appetizer),salty snack,waffles,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,whole milk,yogurt,frozen potato products,pasta,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,UHT-milk,condensed milk,margarine,sugar,pudding powder,cocoa drinks,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hard cheese,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,pip fruit,root vegetables,frozen vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,other vegetables,fruit/vegetable juice,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,soda,red/blush wine,prosecco,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,cream cheese,mayonnaise,domestic eggs,pastry,canned fish,chocolate,pancake mix,strawberries,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roll products,mango,soda,fruit/vegetable juice,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,condensed milk,semi-finished bread,avacado,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,butter,yogurt,sparkling wine,chocolate,softener,strawberries,napkins,Coconut water,soft drinks,newspapers,,,,,,,,,,,,,,,,,,,
meat,pork,pip fruit,root vegetables,other vegetables,whole milk,hard cheese,white bread,pasta,margarine,ketchup,cocoa drinks,chocolate,whipped cream,,,,,,,,,,,,,,,,,,
citrus fruit,berries,butter,butter milk,yogurt,sliced cheese,frozen vegetables,frozen chicken,soda,,,,,,,,,,,,,,,,,,,,,,,
butter milk,cream cheese,rolls/buns,misc. beverages,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,other vegetables,whole milk,ice cream,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,frozen vegetables,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,processed cheese,domestic eggs,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,whipped/sour cream,hard cheese,frozen vegetables,avacado,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,rolls/buns,salt,margarine,soda,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,citrus fruit,whole milk,pasta,soda,chewing gum,detergent,Protein shakes,Coconut water,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,donuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,whole milk,domestic eggs,sweet spreads,misc. beverages,salty snack,Protein shakes,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,candy,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,other vegetables,processed cheese,rolls/buns,white bread,potato products,coffee,bottled beer,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,butter,zwieback,Instant food products,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,domestic eggs,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,yogurt,frozen vegetables,artif. sweetener,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,whipped/sour cream,ice cream,coffee,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,other vegetables,butter,butter milk,whipped/sour cream,cream,processed cheese,ice cream,white bread,spices,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,whipped/sour cream,rolls/buns,cocoa drinks,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,herbs,other vegetables,whole milk,processed cheese,domestic eggs,margarine,fruit/vegetable juice,Protein shakes,,,,,,,,,,,,,,,,,,,,,,
salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,other vegetables,whole milk,domestic eggs,white wine,detergent,softener,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,fruit/vegetable juice,salty snack,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,ice cream,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,pastry,Instant food products,canned fish,soda,bottled beer,red/blush wine,napkins,candles,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,hamburger meat,whole milk,processed cheese,white bread,potato products,artif. sweetener,instant coffee,bottled water,soda,fruit/vegetable juice,salty snack,specialty bar,detergent,shopping bags,,,,,,,,,,,,,,,,,
brandy,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,citrus fruit,tropical fruit,grapes,berries,root vegetables,other vegetables,whole milk,spread cheese,brown bread,pastry,potato products,fruit/vegetable juice,chocolate,potted plants,shopping bags,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,cream cheese,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,curd,frozen potato products,soda,lettuce,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor (appetizer),dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,brown bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
